Company Name,Industry,Symbol,Series,ISIN Code,Ticker,sector,industry_group,is_fo_stock,fo_category,Include
The New India Assurance Company Limited,Financial Services,NIACL,EQ,INE470Y01017,NIACL.NS,Unknown,Unknown,False,Cash,1
NIIT Learning Systems Limited,Consumer Services,NIITMTS,EQ,INE342G01023,NIITMTS.NS,Unknown,Unknown,False,Cash,1
Niva Bupa Health Insurance Company Ltd.,Financial Services,NIVABUPA,EQ,INE995S01015,NIVABUPA.NS,Unknown,Unknown,False,Cash,1
NLC India Ltd.,Power,NLCINDIA,EQ,INE589A01014,NLCINDIA.NS,Unknown,Unknown,False,Cash,1
NMDC Limited,Metals & Mining,NMDC,EQ,INE584A01023,NMDC.NS,Unknown,Unknown,True,F&O,1
NOCIL Limited,Chemicals,NOCIL,EQ,INE163A01018,NOCIL.NS,Unknown,Unknown,False,Cash,1
NMDC Steel Limited,Metals & Mining,NSLNISP,EQ,INE0NNS01018,NSLNISP.NS,Unknown,Unknown,False,Cash,1
NTPC Limited,Power,NTPC,EQ,INE733E01010,NTPC.NS,Unknown,Unknown,True,F&O,1
NTPC Green Energy Ltd.,Power,NTPCGREEN,EQ,INE0ONG01011,NTPCGREEN.NS,Unknown,Unknown,False,Cash,1
Nucleus Software Exports Limited,Information Technology,NUCLEUS,EQ,INE096B01018,NUCLEUS.NS,Unknown,Unknown,False,Cash,1
Nuvama Wealth Management Ltd.,Financial Services,NUVAMA,EQ,INE531F01023,NUVAMA.NS,Unknown,Unknown,True,F&O,1
Nuvoco Vistas Corporation Limited,Construction Materials,NUVOCO,EQ,INE118D01016,NUVOCO.NS,Unknown,Unknown,False,Cash,1
FSN E-Commerce Ventures Limited,Consumer Services,NYKAA,EQ,INE388Y01029,NYKAA.NS,Unknown,Unknown,True,F&O,1
Oberoi Realty Limited,Realty,OBEROIRLTY,EQ,INE093I01010,OBEROIRLTY.NS,Unknown,Unknown,True,F&O,1
Oracle Financial Services Software Limited,Information Technology,OFSS,EQ,INE881D01027,OFSS.NS,Unknown,Unknown,True,F&O,1
Oil India Limited,"Oil, Gas & Consumable Fuels",OIL,EQ,INE274J01014,OIL.NS,Unknown,Unknown,True,F&O,1
Ola Electric Mobility Ltd.,Automobile and Auto Components,OLAELEC,EQ,INE0LXG01040,OLAELEC.NS,Unknown,Unknown,False,Cash,1
Olectra Greentech Limited,Automobile and Auto Components,OLECTRA,EQ,INE260D01016,OLECTRA.NS,Unknown,Unknown,False,Cash,1
Onesource Specialty Pharma Ltd.,Healthcare,ONESOURCE,EQ,INE013P01021,ONESOURCE.NS,Unknown,Unknown,False,Cash,1
Oil & Natural Gas Corporation Limited,"Oil, Gas & Consumable Fuels",ONGC,EQ,INE213A01029,ONGC.NS,Unknown,Unknown,True,F&O,1
Orient Electric Limited,Consumer Durables,ORIENTELEC,EQ,INE142Z01019,ORIENTELEC.NS,Unknown,Unknown,False,Cash,1
The Orissa Minerals Development Company Limited,Metals & Mining,ORISSAMINE,EQ,INE725E01024,ORISSAMINE.NS,Unknown,Unknown,False,Cash,1
Page Industries Limited,Textiles,PAGEIND,EQ,INE761H01022,PAGEIND.NS,Unknown,Unknown,True,F&O,1
Paisalo Digital Limited,Financial Services,PAISALO,EQ,INE420C01059,PAISALO.NS,Unknown,Unknown,False,Cash,1
Paradeep Phosphates Limited,Chemicals,PARADEEP,EQ,INE088F01024,PARADEEP.NS,Unknown,Unknown,False,Cash,1
Patanjali Foods Ltd.,Fast Moving Consumer Goods,PATANJALI,EQ,INE619A01035,PATANJALI.NS,Unknown,Unknown,True,F&O,1
Patel Engineering Limited,Construction,PATELENG,EQ,INE244B01030,PATELENG.NS,Unknown,Unknown,False,Cash,1
One 97 Communications Limited,Financial Services,PAYTM,EQ,INE982J01020,PAYTM.NS,Unknown,Unknown,True,F&O,1
PCBL LIMITED,Chemicals,PCBL,EQ,INE602A01031,PCBL.NS,Unknown,Unknown,False,Cash,1
PDS Limited,Textiles,PDSL,EQ,INE111Q01021,PDSL.NS,Unknown,Unknown,False,Cash,1
Persistent Systems Limited,Information Technology,PERSISTENT,EQ,INE262H01013,PERSISTENT.NS,Unknown,Unknown,True,F&O,1
Petronet LNG Limited,"Oil, Gas & Consumable Fuels",PETRONET,EQ,INE347G01014,PETRONET.NS,Unknown,Unknown,True,F&O,1
Power Finance Corporation Limited,Financial Services,PFC,EQ,INE134E01011,PFC.NS,Unknown,Unknown,True,F&O,1
Pfizer Limited,Healthcare,PFIZER,EQ,INE182A01018,PFIZER.NS,Unknown,Unknown,False,Cash,1
PG Electroplast Limited,Consumer Durables,PGEL,EQ,INE457L01011,PGEL.NS,Unknown,Unknown,True,F&O,1
Procter & Gamble Hygiene and Health Care Limited,Fast Moving Consumer Goods,PGHH,EQ,INE179A01014,PGHH.NS,Unknown,Unknown,False,Cash,1
The Phoenix Mills Limited,Realty,PHOENIXLTD,EQ,INE211B01039,PHOENIXLTD.NS,Unknown,Unknown,True,F&O,1
Pidilite Industries Limited,Chemicals,PIDILITIND,EQ,INE318A01026,PIDILITIND.NS,Unknown,Unknown,True,F&O,1
PI Industries Limited,Chemicals,PIIND,EQ,INE603J01030,PIIND.NS,Unknown,Unknown,True,F&O,1
Pilani Investment and Industries Corporation Limited,Financial Services,PILANIINVS,EQ,INE417C01014,PILANIINVS.NS,Unknown,Unknown,False,Cash,1
Punjab National Bank,Financial Services,PNB,EQ,INE160A01022,PNB.NS,Unknown,Unknown,True,F&O,1
PNB Housing Finance Limited,Financial Services,PNBHOUSING,EQ,INE572E01012,PNBHOUSING.NS,Unknown,Unknown,True,F&O,1
Pritish Nandy Communications Limited,"Media, Entertainment & Publication",PNC,EQ,INE392B01011,PNC.NS,Unknown,Unknown,False,Cash,1
PNC Infratech Limited,Construction,PNCINFRA,EQ,INE195J01029,PNCINFRA.NS,Unknown,Unknown,False,Cash,1
PB Fintech Limited,Financial Services,POLICYBZR,EQ,INE417T01026,POLICYBZR.NS,Unknown,Unknown,True,F&O,1
Polycab India Limited,Capital Goods,POLYCAB,EQ,INE455K01017,POLYCAB.NS,Unknown,Unknown,True,F&O,1
Poly Medicure Limited,Healthcare,POLYMED,EQ,INE205C01021,POLYMED.NS,Unknown,Unknown,False,Cash,1
Poonawalla Fincorp Limited,Financial Services,POONAWALLA,EQ,INE511C01022,POONAWALLA.NS,Unknown,Unknown,False,Cash,1
Power Grid Corporation of India Limited,Power,POWERGRID,EQ,INE752E01010,POWERGRID.NS,Unknown,Unknown,True,F&O,1
Hitachi Energy India Limited,Capital Goods,POWERINDIA,EQ,INE07Y701011,POWERINDIA.NS,Unknown,Unknown,True,F&O,1
Power Mech Projects Limited,Construction,POWERMECH,EQ,INE211R01019,POWERMECH.NS,Unknown,Unknown,False,Cash,1
Piramal Pharma Ltd.,Healthcare,PPLPHARMA,EQ,INE0DK501011,PPLPHARMA.NS,Unknown,Unknown,False,Cash,1
Praj Industries Limited,Capital Goods,PRAJIND,EQ,INE074A01025,PRAJIND.NS,Unknown,Unknown,False,Cash,1
Premier Energies Ltd.,Capital Goods,PREMIERENE,EQ,INE0BS701011,PREMIERENE.NS,Unknown,Unknown,True,F&O,1
Prestige Estates Projects Ltd.,Realty,PRESTIGE,EQ,INE811K01011,PRESTIGE.NS,Unknown,Unknown,True,F&O,1
Pricol Limited,Automobile and Auto Components,PRICOLLTD,EQ,INE726V01018,PRICOLLTD.NS,Unknown,Unknown,False,Cash,1
Prince Pipes And Fittings Limited,Capital Goods,PRINCEPIPE,EQ,INE689W01016,PRINCEPIPE.NS,Unknown,Unknown,False,Cash,1
Privi Speciality Chemicals Limited,Chemicals,PRIVISCL,EQ,INE959A01019,PRIVISCL.NS,Unknown,Unknown,False,Cash,1
Prism Johnson Limited,Construction Materials,PRSMJOHNSN,EQ,INE010A01011,PRSMJOHNSN.NS,Unknown,Unknown,False,Cash,1
Prudent Corporate Advisory Services Limited,Financial Services,PRUDENT,EQ,INE00F201020,PRUDENT.NS,Unknown,Unknown,False,Cash,1
Punjab & Sind Bank,Financial Services,PSB,EQ,INE608A01012,PSB.NS,Unknown,Unknown,False,Cash,1
PTC Industries Limited,Capital Goods,PTCIL,EQ,INE596F01018,PTCIL.NS,Unknown,Unknown,False,Cash,1
Puravankara Limited,Realty,PURVA,EQ,INE323I01011,PURVA.NS,Unknown,Unknown,False,Cash,1
PVR INOX Limited,"Media, Entertainment & Publication",PVRINOX,EQ,INE191H01014,PVRINOX.NS,Unknown,Unknown,False,Cash,1
Quess Corp Limited,Services,QUESS,EQ,INE615P01015,QUESS.NS,Unknown,Unknown,False,Cash,1
Race Eco Chain Limited,Utilities,RACE,EQ,INE084Q01012,RACE.NS,Unknown,Unknown,False,Cash,1
Radico Khaitan Limited,Fast Moving Consumer Goods,RADICO,EQ,INE944F01028,RADICO.NS,Unknown,Unknown,False,Cash,1
Railtel Corporation Of India Limited,Telecommunication,RAILTEL,EQ,INE0DD101019,RAILTEL.NS,Unknown,Unknown,False,Cash,1
Rain Industries Limited,Chemicals,RAIN,EQ,INE855B01025,RAIN.NS,Unknown,Unknown,False,Cash,1
Rainbow Childrens Medicare Limited,Healthcare,RAINBOW,EQ,INE961O01016,RAINBOW.NS,Unknown,Unknown,False,Cash,1
Rajesh Exports Limited,Consumer Durables,RAJESHEXPO,EQ,INE343B01030,RAJESHEXPO.NS,Unknown,Unknown,False,Cash,1
Rajratan Global Wire Limited,Automobile and Auto Components,RAJRATAN,EQ,INE451D01029,RAJRATAN.NS,Unknown,Unknown,False,Cash,1
Rallis India Limited,Chemicals,RALLIS,EQ,INE613A01020,RALLIS.NS,Unknown,Unknown,False,Cash,1
The Ramco Cements Limited,Construction Materials,RAMCOCEM,EQ,INE331A01037,RAMCOCEM.NS,Unknown,Unknown,False,Cash,1
Ramky Infrastructure Limited,Construction,RAMKY,EQ,INE874I01013,RAMKY.NS,Unknown,Unknown,False,Cash,1
Rategain Travel Technologies Limited,Information Technology,RATEGAIN,EQ,INE0CLI01024,RATEGAIN.NS,Unknown,Unknown,False,Cash,1
Ratnamani Metals & Tubes Limited,Capital Goods,RATNAMANI,EQ,INE703B01027,RATNAMANI.NS,Unknown,Unknown,False,Cash,1
Raymond Limited,Textiles,RAYMOND,EQ,INE301A01014,RAYMOND.NS,Unknown,Unknown,False,Cash,1
Restaurant Brands Asia Limited,Consumer Services,RBA,EQ,INE07T201019,RBA.NS,Unknown,Unknown,False,Cash,1
RBL Bank Limited,Financial Services,RBLBANK,EQ,INE976G01028,RBLBANK.NS,Unknown,Unknown,True,F&O,1
Rashtriya Chemicals and Fertilizers Limited,Chemicals,RCF,EQ,INE027A01015,RCF.NS,Unknown,Unknown,False,Cash,1
REC Limited,Financial Services,RECLTD,EQ,INE020B01018,RECLTD.NS,Unknown,Unknown,True,F&O,1
Redington Limited,Services,REDINGTON,EQ,INE891D01026,REDINGTON.NS,Unknown,Unknown,False,Cash,1
Redtape Limited,Consumer Durables,REDTAPE,EQ,INE0LXT01019,REDTAPE.NS,Unknown,Unknown,False,Cash,1
Relaxo Footwears Limited,Consumer Durables,RELAXO,EQ,INE131B01039,RELAXO.NS,Unknown,Unknown,False,Cash,1
Reliance Industries Limited,"Oil, Gas & Consumable Fuels",RELIANCE,EQ,INE002A01018,RELIANCE.NS,Unknown,Unknown,True,F&O,1
Religare Enterprises Limited,Financial Services,RELIGARE,EQ,INE621H01010,RELIGARE.NS,Unknown,Unknown,False,Cash,1
Shree Renuka Sugars Limited,Fast Moving Consumer Goods,RENUKA,EQ,INE087H01022,RENUKA.NS,Unknown,Unknown,False,Cash,1
Responsive Industries Limited,Consumer Durables,RESPONIND,EQ,INE688D01026,RESPONIND.NS,Unknown,Unknown,False,Cash,1
RHI MAGNESITA INDIA LIMITED,Capital Goods,RHIM,EQ,INE743M01012,RHIM.NS,Unknown,Unknown,False,Cash,1
RITES Limited,Construction,RITES,EQ,INE320J01015,RITES.NS,Unknown,Unknown,False,Cash,1
Ramkrishna Forgings Limited,Capital Goods,RKFORGE,EQ,INE399G01023,RKFORGE.NS,Unknown,Unknown,False,Cash,1
Rolex Rings Limited,Automobile and Auto Components,ROLEXRINGS,EQ,INE645S01016,ROLEXRINGS.NS,Unknown,Unknown,False,Cash,1
Rossari Biotech Limited,Chemicals,ROSSARI,EQ,INE02A801020,ROSSARI.NS,Unknown,Unknown,False,Cash,1
ROUTE MOBILE LIMITED,Telecommunication,ROUTE,EQ,INE450U01017,ROUTE.NS,Unknown,Unknown,False,Cash,1
Reliance Power Limited,Power,RPOWER,EQ,INE614G01033,RPOWER.NS,Unknown,Unknown,False,Cash,1
R R Kabel Limited,Capital Goods,RRKABEL,EQ,INE777K01022,RRKABEL.NS,Unknown,Unknown,False,Cash,1
R Systems International Limited,Information Technology,RSYSTEMS,EQ,INE411H01032,RSYSTEMS.NS,Unknown,Unknown,False,Cash,1
RattanIndia Enterprises Limited,Services,RTNINDIA,EQ,INE834M01019,RTNINDIA.NS,Unknown,Unknown,False,Cash,1
RattanIndia Power Limited,Power,RTNPOWER,EQ,INE399K01017,RTNPOWER.NS,Unknown,Unknown,False,Cash,1
Keystone Realtors Limited,Realty,RUSTOMJEE,EQ,INE263M01029,RUSTOMJEE.NS,Unknown,Unknown,False,Cash,1
Rail Vikas Nigam Limited,Construction,RVNL,EQ,INE415G01027,RVNL.NS,Unknown,Unknown,True,F&O,1
Safari Industries (India) Limited,Consumer Durables,SAFARI,EQ,INE429E01023,SAFARI.NS,Unknown,Unknown,False,Cash,1
Sagility Ltd.,Information Technology,SAGILITY,EQ,INE0W2G01015,SAGILITY.NS,Unknown,Unknown,False,Cash,1
Steel Authority of India Limited,Metals & Mining,SAIL,EQ,INE114A01011,SAIL.NS,Unknown,Unknown,True,F&O,1
Sai Life Sciences Ltd.,Healthcare,SAILIFE,EQ,INE570L01029,SAILIFE.NS,Unknown,Unknown,False,Cash,1
Saksoft Limited,Information Technology,SAKSOFT,EQ,INE667G01023,SAKSOFT.NS,Unknown,Unknown,False,Cash,1
Salasar Techno Engineering Limited,Capital Goods,SALASAR,EQ,INE170V01027,SALASAR.NS,Unknown,Unknown,False,Cash,1
Samhi Hotels Limited,Consumer Services,SAMHI,EQ,INE08U801020,SAMHI.NS,Unknown,Unknown,False,Cash,1
Sammaan Capital Ltd.,Financial Services,SAMMAANCAP,EQ,INE148I01020,SAMMAANCAP.NS,Unknown,Unknown,True,F&O,1
Sandur Manganese & Iron Ores Limited,"Oil, Gas & Consumable Fuels",SANDUMA,EQ,INE149K01016,SANDUMA.NS,Unknown,Unknown,False,Cash,1
Sanghvi Movers Limited,Capital Goods,SANGHVIMOV,EQ,INE989A01024,SANGHVIMOV.NS,Unknown,Unknown,False,Cash,1
Sanofi India Limited,Healthcare,SANOFI,EQ,INE058A01010,SANOFI.NS,Unknown,Unknown,False,Cash,1
Sansera Engineering Limited,Automobile and Auto Components,SANSERA,EQ,INE953O01021,SANSERA.NS,Unknown,Unknown,False,Cash,1
Sapphire Foods India Limited,Consumer Services,SAPPHIRE,EQ,INE806T01012,SAPPHIRE.NS,Unknown,Unknown,False,Cash,1
Sarda Energy & Minerals Limited,Metals & Mining,SARDAEN,EQ,INE385C01021,SARDAEN.NS,Unknown,Unknown,False,Cash,1
Saregama India Limited,"Media, Entertainment & Publication",SAREGAMA,EQ,INE979A01025,SAREGAMA.NS,Unknown,Unknown,False,Cash,1
SBFC Finance Limited,Financial Services,SBFC,EQ,INE423Y01016,SBFC.NS,Unknown,Unknown,False,Cash,1
SBI Cards and Payment Services Limited,Financial Services,SBICARD,EQ,INE018E01016,SBICARD.NS,Unknown,Unknown,True,F&O,1
SBI Life Insurance Company Limited,Financial Services,SBILIFE,EQ,INE123W01016,SBILIFE.NS,Unknown,Unknown,True,F&O,1
State Bank of India,Financial Services,SBIN,EQ,INE062A01020,SBIN.NS,Unknown,Unknown,True,F&O,1
Schaeffler India Limited,Automobile and Auto Components,SCHAEFFLER,EQ,INE513A01022,SCHAEFFLER.NS,Unknown,Unknown,False,Cash,1
Schneider Electric Infrastructure Limited,Capital Goods,SCHNEIDER,EQ,INE839M01018,SCHNEIDER.NS,Unknown,Unknown,False,Cash,1
Shipping Corporation Of India Limited,Services,SCI,EQ,INE109A01011,SCI.NS,Unknown,Unknown,False,Cash,1
Senco Gold Limited,Consumer Durables,SENCO,EQ,INE602W01019,SENCO.NS,Unknown,Unknown,False,Cash,1
Sheela Foam Limited,Consumer Durables,SFL,EQ,INE916U01025,SFL.NS,Unknown,Unknown,False,Cash,1
Shanthi Gears Limited,Capital Goods,SHANTIGEAR,EQ,INE631A01022,SHANTIGEAR.NS,Unknown,Unknown,False,Cash,1
Sharda Cropchem Limited,Chemicals,SHARDACROP,EQ,INE221J01015,SHARDACROP.NS,Unknown,Unknown,False,Cash,1
Sharda Motor Industries Limited,Automobile and Auto Components,SHARDAMOTR,EQ,INE597I01028,SHARDAMOTR.NS,Unknown,Unknown,False,Cash,1
Share India Securities Limited,Financial Services,SHAREINDIA,EQ,INE932X01018,SHAREINDIA.NS,Unknown,Unknown,False,Cash,1
Shilpa Medicare Limited,Healthcare,SHILPAMED,EQ,INE790G01031,SHILPAMED.NS,Unknown,Unknown,False,Cash,1
Shoppers Stop Limited,Consumer Services,SHOPERSTOP,EQ,INE498B01024,SHOPERSTOP.NS,Unknown,Unknown,False,Cash,1
SHREE CEMENT LIMITED,Construction Materials,SHREECEM,EQ,INE070A01015,SHREECEM.NS,Unknown,Unknown,True,F&O,1
Shriram Finance Ltd.,Financial Services,SHRIRAMFIN,EQ,INE721A01047,SHRIRAMFIN.NS,Unknown,Unknown,True,F&O,1
Shyam Metalics and Energy Limited,Metals & Mining,SHYAMMETL,EQ,INE810G01011,SHYAMMETL.NS,Unknown,Unknown,False,Cash,1
Siemens Ltd.,Capital Goods,SIEMENS,EQ,INE003A01024,SIEMENS.NS,Unknown,Unknown,True,F&O,1
Signatureglobal (India) Ltd.,Realty,SIGNATURE,EQ,INE903U01023,SIGNATURE.NS,Unknown,Unknown,False,Cash,1
SIS LIMITED,Services,SIS,EQ,INE285J01028,SIS.NS,Unknown,Unknown,False,Cash,1
SJVN Limited,Power,SJVN,EQ,INE002L01015,SJVN.NS,Unknown,Unknown,False,Cash,1
SKF India Limited,Capital Goods,SKFINDIA,EQ,INE640A01023,SKFINDIA.NS,Unknown,Unknown,False,Cash,1
Skipper Limited,Capital Goods,SKIPPER,EQ,INE439E01022,SKIPPER.NS,Unknown,Unknown,False,Cash,1
Sobha Limited,Realty,SOBHA,EQ,INE671H01015,SOBHA.NS,Unknown,Unknown,False,Cash,1
Solar Industries India Limited,Chemicals,SOLARINDS,EQ,INE343H01029,SOLARINDS.NS,Unknown,Unknown,True,F&O,1
Sona BLW Precision Forgings Limited,Automobile and Auto Components,SONACOMS,EQ,INE073K01018,SONACOMS.NS,Unknown,Unknown,True,F&O,1
Sonata Software Limited,Information Technology,SONATSOFTW,EQ,INE269A01021,SONATSOFTW.NS,Unknown,Unknown,False,Cash,1
The South Indian Bank Limited,Financial Services,SOUTHBANK,EQ,INE683A01023,SOUTHBANK.NS,Unknown,Unknown,False,Cash,1
Spandana Sphoorty Financial Limited,Financial Services,SPANDANA,EQ,INE572J01011,SPANDANA.NS,Unknown,Unknown,False,Cash,1
