ticker,Company Name,Industry,sector,is_fo_stock,fo_category,stage,overall_setup_label,final_combined_score,change_1d_pct,change_1w_pct,change_1m_pct,change_ytd_pct,last_close,stage_variant,stage_classification,stage_display
CARTRADE.NS,Cartrade Tech Limited,Consumer Services,Unknown,False,Cash,Stage 2,watchlist,30.9,12.13,8.1,10.54,5.27,2978.5,Stage 2,Stage 2,Stage 2
TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,52.27,11.08,10.87,21.98,75.24,893.65,Stage 2,Stage 2,Stage 2
KFINTECH.NS,Kfin Technologies Limited,Financial Services,Unknown,True,F&O,Stage 4,watchlist,8.87,10.67,7.65,10.06,-10.64,949.25,Stage 4,Stage 4,Stage 4
SENCO.NS,Senco Gold Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,58.16,9.17,14.19,29.18,31.62,417.95,Stage 2,Stage 2,Stage 2
VRLLOG.NS,VRL Logistics Limited,Services,Unknown,False,Cash,Not Sure,watchlist,43.9,8.08,14.46,9.67,-0.58,262.75,Not Sure,Not Sure,Not Sure
RKFORGE.NS,Ramkrishna Forgings Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,62.33,7.71,11.26,10.95,21.3,625.45,Stage 2,Stage 2,Stage 2
REDINGTON.NS,Redington Limited,Services,Unknown,False,Cash,Stage 2,watchlist,49.85,7.37,3.21,-0.75,3.39,278.15,Stage 2,Stage 2,Stage 2
SAGILITY.NS,Sagility Ltd.,Information Technology,Unknown,False,Cash,Stage 4,watchlist,19.71,7.1,4.79,7.23,-16.78,43.29,Stage 4,Stage 4,Stage 4
LAURUSLABS.NS,Laurus Labs Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,64.64,7.01,9.91,18.17,54.46,1713.4,Stage 2,Stage 2,Stage 2
MARKSANS.NS,Marksans Pharma Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,50.89,6.94,-1.33,2.86,46.44,263.4,Stage 2,Stage 2,Stage 2
CONCOR.NS,Container Corporation of India Limited,Services,Unknown,True,F&O,Not Sure,watchlist,44.66,6.9,2.3,8.66,-1.97,510.5,Not Sure,Not Sure,Not Sure
TBOTEK.NS,TBO Tek Ltd.,Consumer Services,Unknown,False,Cash,Stage 1,watchlist,38.69,6.31,5.16,4.0,-6.44,1519.2,Stage 1,Stage 1,Stage 1
CAPLIPOINT.NS,Caplin Point Laboratories Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,49.69,6.25,-1.05,4.59,46.01,2621.4,Stage 2,Stage 2,Stage 2
ROSSARI.NS,Rossari Biotech Limited,Chemicals,Unknown,False,Cash,Stage 4,watchlist,21.63,6.16,0.27,-2.69,-10.14,519.95,Stage 4,Stage 4,Stage 4
LATENTVIEW.NS,Latent View Analytics Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,8.9,6.01,1.01,5.35,-31.03,313.85,Stage 4,Stage 4,Stage 4
ATUL.NS,Atul Limited,Chemicals,Unknown,False,Cash,Stage 3,watchlist,13.8,5.96,11.46,2.29,10.6,6789.5,Stage 3,Stage 3,Stage 3
PPLPHARMA.NS,Piramal Pharma Ltd.,Healthcare,Unknown,False,Cash,Stage 2 Failed,watchlist,46.14,5.95,7.37,14.53,13.05,192.05,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
LXCHEM.NS,Laxmi Organic Industries Limited,Chemicals,Unknown,False,Cash,Not Sure,watchlist,41.16,5.91,9.53,23.97,15.17,193.05,Not Sure,Not Sure,Not Sure
THANGAMAYL.NS,Thangamayil Jewellery Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,50.36,5.84,14.79,31.03,124.87,7309.5,Stage 2,Stage 2,Stage 2
PRICOLLTD.NS,Pricol Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,48.42,5.83,8.43,13.41,0.73,665.35,Stage 2,Stage 2,Stage 2
ETERNAL.NS,Eternal Ltd.,Consumer Services,Unknown,True,F&O,Stage 1,watchlist,37.8,5.66,3.1,15.95,4.25,295.85,Stage 1,Stage 1,Stage 1
DBL.NS,Dilip Buildcon Limited,Construction,Unknown,False,Cash,Stage 4,watchlist,25.98,5.57,9.39,-3.49,-6.38,443.65,Stage 4,Stage 4,Stage 4
PVRINOX.NS,PVR INOX Limited,"Media, Entertainment & Publication",Unknown,False,Cash,Stage 1,watchlist,20.17,5.57,10.2,13.87,10.44,1123.2,Stage 1,Stage 1,Stage 1
KANSAINER.NS,Kansai Nerolac Paints Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,6.21,5.53,1.33,-2.87,-13.94,203.88,Stage 4,Stage 4,Stage 4
GABRIEL.NS,Gabriel India Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,61.56,5.45,2.85,16.97,38.4,1437.8,Stage 2,Stage 2,Stage 2
VAIBHAVGBL.NS,Vaibhav Global Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,35.81,5.18,3.96,13.78,11.93,264.99,Stage 2,Stage 2,Stage 2
ANANTRAJ.NS,Anant Raj Limited,Realty,Unknown,False,Cash,Stage 2,watchlist,46.7,5.17,2.68,18.06,11.66,616.9,Stage 2,Stage 2,Stage 2
AGI.NS,AGI Greenpac Limited,Capital Goods,Unknown,False,Cash,Stage 1,watchlist,29.22,5.1,1.65,2.68,-6.01,707.15,Stage 1,Stage 1,Stage 1
WSTCSTPAPR.NS,West Coast Paper Mills Limited,Forest Materials,Unknown,False,Cash,Stage 2,watchlist,60.05,5.09,12.54,17.08,39.68,581.7,Stage 2,Stage 2,Stage 2
BALAMINES.NS,Balaji Amines Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,63.67,5.07,0.4,15.44,106.91,2284.8,Stage 2,Stage 2,Stage 2
IDFCFIRSTB.NS,IDFC First Bank Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,26.52,5.06,3.79,7.14,-0.85,84.88,Stage 2,Stage 2,Stage 2
GALLANTT.NS,Gallantt Ispat Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,5.0,5.0,-11.76,-23.05,1.57,547.25,Stage 4,Stage 4,Stage 4
NETWEB.NS,Netweb Technologies India Limited,Information Technology,Unknown,False,Cash,Stage 2,watchlist,40.68,4.96,4.41,-11.76,41.82,4362.2,Stage 2,Stage 2,Stage 2
INDIGO.NS,InterGlobe Aviation Limited,Services,Unknown,True,F&O,Stage 2,watchlist,62.04,4.91,0.02,-4.04,2.34,5230.0,Stage 2,Stage 2,Stage 2
CREDITACC.NS,CREDITACCESS GRAMEEN LIMITED,Financial Services,Unknown,False,Cash,Stage 2,watchlist,67.21,4.84,6.21,8.81,26.37,1591.1,Stage 2,Stage 2,Stage 2
AUBANK.NS,AU Small Finance Bank Limited,Financial Services,Unknown,True,F&O,Stage 2 Failed,watchlist,65.1,4.8,5.93,1.77,5.28,1052.2,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
LODHA.NS,Macrotech Developers Limited,Realty,Unknown,True,F&O,Stage 2,watchlist,69.59,4.77,0.87,26.52,11.74,1198.7,Stage 2,Stage 2,Stage 2
NH.NS,Narayana Hrudayalaya Ltd.,Healthcare,Unknown,False,Cash,Stage 2,watchlist,62.31,4.72,1.39,5.2,6.42,2054.0,Stage 2,Stage 2,Stage 2
KIRLOSENG.NS,Kirloskar Oil Engines Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,40.4,4.61,2.76,-8.1,85.87,2283.1,Stage 2,Stage 2,Stage 2
TATVA.NS,Tatva Chintan Pharma Chem Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,43.73,4.51,5.04,52.46,35.89,1800.1,Stage 2,Stage 2,Stage 2
SAPPHIRE.NS,Sapphire Foods India Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,27.66,4.45,3.28,3.73,-28.78,187.09,Stage 4,Stage 4,Stage 4
SAILIFE.NS,Sai Life Sciences Ltd.,Healthcare,Unknown,False,Cash,Stage 2,watchlist,65.15,4.39,-0.77,5.38,42.96,1287.0,Stage 2,Stage 2,Stage 2
HINDWAREAP.NS,Hindware Home Innovation Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,24.76,4.32,-0.54,-11.8,-18.72,221.05,Stage 4,Stage 4,Stage 4
SBICARD.NS,SBI Cards and Payment Services Limited,Financial Services,Unknown,True,F&O,Stage 4,watchlist,21.48,4.24,0.01,3.22,-24.69,645.0,Stage 4,Stage 4,Stage 4
JINDWORLD.NS,Jindal Worldwide Limited,Textiles,Unknown,False,Cash,Stage 2,watchlist,66.48,4.23,24.98,27.85,35.97,39.43,Stage 2,Stage 2,Stage 2
BLUEDART.NS,Blue Dart Express Limited,Services,Unknown,False,Cash,Stage 4,watchlist,29.26,4.13,4.73,2.65,-9.9,5114.2,Stage 4,Stage 4,Stage 4
OFSS.NS,Oracle Financial Services Software Limited,Information Technology,Unknown,True,F&O,Stage 2,watchlist,35.55,4.1,-4.57,1.04,48.38,11089.0,Stage 2,Stage 2,Stage 2
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,7.02,4.07,1.37,14.31,-14.15,387.7,Stage 4,Stage 4,Stage 4
MSUMI.NS,Motherson Sumi Wiring India Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 4,watchlist,36.05,4.06,5.19,2.63,-13.44,41.74,Stage 4,Stage 4,Stage 4
DATAMATICS.NS,Datamatics Global Services Limited,Information Technology,Unknown,False,Cash,Stage 2,watchlist,44.27,4.05,2.04,6.88,7.73,854.8,Stage 2,Stage 2,Stage 2
ACI.NS,Archean Chemical Industries Limited,Chemicals,Unknown,False,Cash,Not Sure,watchlist,38.99,3.95,1.74,10.38,4.6,576.75,Not Sure,Not Sure,Not Sure
CHALET.NS,Chalet Hotels Limited,Consumer Services,Unknown,False,Cash,Stage 1,watchlist,22.55,3.94,-1.11,3.36,-5.91,846.5,Stage 1,Stage 1,Stage 1
IKS.NS,Inventurus Knowledge Solutions Ltd.,Information Technology,Unknown,False,Cash,Stage 2,watchlist,47.12,3.93,-3.83,7.32,8.73,1829.0,Stage 2,Stage 2,Stage 2
BSOFT.NS,BIRLASOFT LIMITED,Information Technology,Unknown,False,Cash,Stage 4,watchlist,16.11,3.91,0.72,-0.97,-31.07,293.45,Stage 4,Stage 4,Stage 4
DEEPAKFERT.NS,Deepak Fertilizers and Petrochemicals Corporation Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,43.46,3.9,1.83,4.35,31.44,1634.5,Stage 2,Stage 2,Stage 2
BEML.NS,BEML Limited,Capital Goods,Unknown,False,Cash,Stage 2 Failed,watchlist,33.36,3.9,0.54,1.8,-3.38,1780.1,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
AIIL.NS,Authum Investment & Infrastructure Ltd.,Financial Services,Unknown,False,Cash,Stage 1,watchlist,25.67,3.88,-0.05,6.51,-12.04,551.7,Stage 1,Stage 1,Stage 1
LALPATHLAB.NS,Dr. Lal Path Labs Ltd.,Healthcare,Unknown,False,Cash,Stage 2,watchlist,50.34,3.87,7.91,8.17,21.62,1827.2,Stage 2,Stage 2,Stage 2
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,Metals & Mining,Unknown,False,Cash,Stage 2 Failed,watchlist,15.11,3.86,3.15,4.93,33.09,362.15,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
LLOYDSME.NS,Lloyds Metals And Energy Limited,Metals & Mining,Unknown,False,Cash,Stage 2,watchlist,52.29,3.83,5.61,17.05,49.08,2014.9,Stage 2,Stage 2,Stage 2
POWERMECH.NS,Power Mech Projects Limited,Construction,Unknown,False,Cash,Stage 2 Failed,watchlist,31.14,3.83,4.84,-2.43,18.21,2692.9,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
GODFRYPHLP.NS,Godfrey Phillips India Limited,Fast Moving Consumer Goods,Unknown,True,F&O,Stage 4,watchlist,28.16,3.8,3.61,-1.64,-3.49,2210.5,Stage 4,Stage 4,Stage 4
GATEWAY.NS,Gateway Distriparks Limited,Services,Unknown,False,Cash,Stage 2 Failed,watchlist,41.17,3.76,0.41,-0.26,-0.02,58.5,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
ENDURANCE.NS,Endurance Technologies Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2 Failed,watchlist,59.26,3.75,-0.32,1.24,7.46,2732.8,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
GRWRHITECH.NS,Garware Hi-Tech Films Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,54.78,3.72,3.42,7.05,130.98,7160.0,Stage 2,Stage 2,Stage 2
NAM-INDIA.NS,Nippon Life India Asset Management Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,43.24,3.72,-2.48,1.31,33.31,1153.9,Stage 2,Stage 2,Stage 2
SAREGAMA.NS,Saregama India Limited,"Media, Entertainment & Publication",Unknown,False,Cash,Stage 2,watchlist,51.97,3.7,0.14,7.1,46.79,514.85,Stage 2,Stage 2,Stage 2
RBA.NS,Restaurant Brands Asia Limited,Consumer Services,Unknown,False,Cash,Stage 2 Failed,watchlist,13.2,3.7,1.23,-14.88,6.34,67.57,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
AETHER.NS,Aether Industries Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,47.36,3.68,2.03,11.7,64.65,1480.1,Stage 2,Stage 2,Stage 2
INFY.NS,Infosys Limited,Information Technology,Unknown,True,F&O,Stage 4,watchlist,25.96,3.68,-0.73,3.65,-32.35,1079.2,Stage 4,Stage 4,Stage 4
NCC.NS,NCC Limited,Construction,Unknown,False,Cash,Stage 4,watchlist,22.45,3.68,1.63,-7.45,-12.05,142.14,Stage 4,Stage 4,Stage 4
SAFARI.NS,Safari Industries (India) Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,32.22,3.59,-2.61,0.35,-26.78,1594.2,Stage 4,Stage 4,Stage 4
VARROC.NS,Varroc Engineering Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,68.86,3.57,3.69,8.84,9.61,665.7,Stage 2,Stage 2,Stage 2
GSFC.NS,Gujarat State Fertilizers & Chemicals Limited,Chemicals,Unknown,False,Cash,Stage 4,watchlist,15.52,3.57,0.53,-1.87,-12.03,160.08,Stage 4,Stage 4,Stage 4
TEJASNET.NS,Tejas Networks Limited,Telecommunication,Unknown,False,Cash,Stage 2 Failed,watchlist,42.46,3.56,-5.59,-17.62,13.48,513.05,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
SUMICHEM.NS,Sumitomo Chemical India Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,52.34,3.54,-0.33,24.09,15.05,538.85,Stage 2,Stage 2,Stage 2
CHOLAFIN.NS,Cholamandalam Investment and Finance Company Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,52.08,3.53,0.17,-0.74,3.67,1785.2,Stage 2,Stage 2,Stage 2
BAJFINANCE.NS,Bajaj Finance Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,60.01,3.51,-1.48,7.58,8.39,1048.3,Stage 2,Stage 2,Stage 2
ITCHOTELS.NS,ITC Hotels Ltd.,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,27.56,3.45,-0.97,-4.75,-15.27,165.43,Stage 4,Stage 4,Stage 4
CRISIL.NS,CRISIL Limited,Financial Services,Unknown,False,Cash,Not Sure,watchlist,40.09,3.44,6.21,9.95,4.87,4486.3,Not Sure,Not Sure,Not Sure
BRIGADE.NS,Brigade Enterprises Limited,Realty,Unknown,False,Cash,Stage 4,watchlist,24.66,3.43,-3.61,3.47,-19.19,543.45,Stage 4,Stage 4,Stage 4
FSL.NS,Firstsource Solutions Limited,Services,Unknown,False,Cash,Not Sure,watchlist,26.45,3.41,-1.66,7.71,-19.77,262.23,Not Sure,Not Sure,Not Sure
HUDCO.NS,Housing & Urban Development Corporation Limited,Financial Services,Unknown,False,Cash,Stage 2 Failed,watchlist,18.17,3.39,0.12,-2.93,-10.01,202.16,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
HINDPETRO.NS,Hindustan Petroleum Corporation Limited,"Oil, Gas & Consumable Fuels",Unknown,True,F&O,Stage 4,watchlist,3.12,3.37,-2.82,-3.74,-20.99,393.95,Stage 4,Stage 4,Stage 4
DEVYANI.NS,Devyani International Limited,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,25.5,3.35,4.63,2.85,-21.28,116.06,Stage 4,Stage 4,Stage 4
RAJRATAN.NS,Rajratan Global Wire Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,69.31,3.32,4.32,16.85,9.84,504.5,Stage 2,Stage 2,Stage 2
SHRIRAMFIN.NS,Shriram Finance Ltd.,Financial Services,Unknown,True,F&O,Stage 2,watchlist,64.47,3.29,0.27,1.19,2.39,1038.2,Stage 2,Stage 2,Stage 2
AFFLE.NS,Affle (India) Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,15.64,3.29,-1.68,2.97,-16.2,1492.8,Stage 4,Stage 4,Stage 4
LTF.NS,L&T Finance Ltd.,Financial Services,Unknown,True,F&O,Stage 2,watchlist,68.37,3.26,2.09,4.43,-0.56,312.25,Stage 2,Stage 2,Stage 2
JKPAPER.NS,JK Paper Limited,Forest Materials,Unknown,False,Cash,Not Sure,watchlist,44.17,3.26,11.45,21.25,17.15,414.55,Not Sure,Not Sure,Not Sure
PRESTIGE.NS,Prestige Estates Projects Ltd.,Realty,Unknown,True,F&O,Stage 2,watchlist,59.66,3.25,-1.47,5.67,2.52,1644.6,Stage 2,Stage 2,Stage 2
ZEEL.NS,Zee Entertainment Enterprises Limited,"Media, Entertainment & Publication",Unknown,False,Cash,Stage 2,watchlist,43.04,3.22,1.42,-2.24,20.31,108.86,Stage 2,Stage 2,Stage 2
GULFOILLUB.NS,Gulf Oil Lubricants India Limited,"Oil, Gas & Consumable Fuels",Unknown,False,Cash,Not Sure,watchlist,34.35,3.2,4.84,-3.44,-12.19,1048.2,Not Sure,Not Sure,Not Sure
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Capital Goods,Unknown,False,Cash,Stage 2 Failed,watchlist,8.68,3.18,3.35,-2.84,8.71,2647.5,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
MAXHEALTH.NS,Max Healthcare Institute Limited,Healthcare,Unknown,True,F&O,Stage 2,watchlist,71.77,3.17,1.11,-0.6,6.4,1114.6,Stage 2,Stage 2,Stage 2
SCI.NS,Shipping Corporation Of India Limited,Services,Unknown,False,Cash,Stage 2 Failed,watchlist,7.91,3.16,1.12,-8.98,25.31,283.8,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
UNOMINDA.NS,UNO Minda Limited,Automobile and Auto Components,Unknown,True,F&O,Not Sure,watchlist,39.3,3.14,0.69,2.28,-9.45,1162.4,Not Sure,Not Sure,Not Sure
CERA.NS,Cera Sanitaryware Limited,Consumer Durables,Unknown,False,Cash,Stage 2,watchlist,31.21,3.13,0.36,-0.84,19.82,6205.5,Stage 2,Stage 2,Stage 2
INDGN.NS,Indegene Ltd.,Healthcare,Unknown,False,Cash,Stage 3,watchlist,14.77,3.13,-0.21,-1.93,-2.31,508.05,Stage 3,Stage 3,Stage 3
CAMS.NS,Computer Age Management Services Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,40.1,3.1,1.87,-1.15,7.88,785.05,Stage 2,Stage 2,Stage 2
TATAINVEST.NS,Tata Investment Corporation Ltd.,Financial Services,Unknown,False,Cash,Stage 4,watchlist,29.54,3.04,-1.82,-4.26,-6.22,649.95,Stage 4,Stage 4,Stage 4
WHIRLPOOL.NS,Whirlpool of India Limited,Consumer Durables,Unknown,False,Cash,Stage 4,watchlist,4.34,3.03,2.75,-1.0,-10.73,794.8,Stage 4,Stage 4,Stage 4
UCOBANK.NS,UCO Bank,Financial Services,Unknown,False,Cash,Stage 4,watchlist,18.15,3.01,0.08,-1.84,-8.21,26.66,Stage 4,Stage 4,Stage 4
IIFL.NS,IIFL Finance Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,40.19,2.99,2.78,12.46,-6.93,573.2,Stage 2,Stage 2,Stage 2
RSYSTEMS.NS,R Systems International Limited,Information Technology,Unknown,False,Cash,Stage 4,watchlist,16.11,2.99,0.97,1.3,-36.73,252.85,Stage 4,Stage 4,Stage 4
SOUTHBANK.NS,The South Indian Bank Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,55.13,2.97,3.72,5.48,26.29,47.9,Stage 2,Stage 2,Stage 2
TIINDIA.NS,Tube Investments of India Limited,Automobile and Auto Components,Unknown,True,F&O,Stage 2 Failed,watchlist,23.7,2.97,-1.3,-6.7,8.72,2849.3,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
COFORGE.NS,Coforge Limited,Information Technology,Unknown,True,F&O,Stage 1,watchlist,11.87,2.94,1.39,2.38,-7.47,1528.4,Stage 1,Stage 1,Stage 1
SIGNATURE.NS,Signatureglobal (India) Ltd.,Realty,Unknown,False,Cash,Stage 4,watchlist,19.76,2.92,-1.07,4.53,-29.94,790.8,Stage 4,Stage 4,Stage 4
BANCOINDIA.NS,Banco Products (I) Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2 Failed,watchlist,30.9,2.9,-5.37,-4.97,-6.99,626.1,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
JINDALSTEL.NS,Jindal Steel & Power Limited,Metals & Mining,Unknown,True,F&O,Not Sure,watchlist,3.04,2.89,3.14,0.59,-0.25,1065.7,Not Sure,Not Sure,Not Sure
J&KBANK.NS,The Jammu & Kashmir Bank Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,35.25,2.86,-2.6,12.06,75.68,177.51,Stage 2,Stage 2,Stage 2
GUJALKALI.NS,Gujarat Alkalies and Chemicals Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,35.06,2.86,14.57,11.29,38.56,694.1,Stage 2,Stage 2,Stage 2
PURVA.NS,Puravankara Limited,Realty,Unknown,False,Cash,Not Sure,watchlist,20.82,2.86,-0.13,3.04,-8.9,219.45,Not Sure,Not Sure,Not Sure
RBLBANK.NS,RBL Bank Limited,Financial Services,Unknown,True,F&O,Stage 2,watchlist,55.23,2.82,-1.52,-2.21,15.08,362.85,Stage 2,Stage 2,Stage 2
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,48.98,2.81,1.21,-1.24,29.59,1350.8,Stage 2,Stage 2,Stage 2
GMMPFAUDLR.NS,GMM Pfaudler Limited,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,31.45,2.81,3.52,3.26,-23.44,830.75,Stage 4,Stage 4,Stage 4
SANSERA.NS,Sansera Engineering Limited,Automobile and Auto Components,Unknown,False,Cash,Stage 2,watchlist,43.45,2.77,-1.86,4.03,85.39,3273.0,Stage 2,Stage 2,Stage 2
360ONE.NS,360 ONE WAM LIMITED,Financial Services,Unknown,True,F&O,Stage 2 Failed,watchlist,42.67,2.76,0.55,4.36,-3.43,1132.7,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
ASIANPAINT.NS,Asian Paints Limited,Consumer Durables,Unknown,True,F&O,Stage 2 Failed,watchlist,42.81,2.74,0.7,2.46,-0.66,2710.2,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
TIMETECHNO.NS,Time Technoplast Limited,Capital Goods,Unknown,False,Cash,Stage 2,watchlist,59.01,2.73,-2.98,13.55,9.73,206.75,Stage 2,Stage 2,Stage 2
ASHOKA.NS,Ashoka Buildcon Limited,Construction,Unknown,False,Cash,Stage 4,watchlist,9.95,2.7,0.44,-5.27,-26.06,124.13,Stage 4,Stage 4,Stage 4
SAMMAANCAP.NS,Sammaan Capital Ltd.,Financial Services,Unknown,True,F&O,Stage 2,watchlist,55.32,2.69,0.74,-2.86,14.39,164.96,Stage 2,Stage 2,Stage 2
DCMSHRIRAM.NS,DCM Shriram Limited,Diversified,Unknown,False,Cash,Stage 4,watchlist,15.88,2.69,0.16,-1.21,-18.35,1032.9,Stage 4,Stage 4,Stage 4
MEDANTA.NS,Global Health Limited,Healthcare,Unknown,False,Cash,Stage 2,watchlist,63.83,2.64,5.69,7.22,18.06,1407.2,Stage 2,Stage 2,Stage 2
ASHOKLEY.NS,Ashok Leyland Limited,Capital Goods,Unknown,True,F&O,Not Sure,watchlist,32.0,2.64,0.17,-3.5,-14.7,155.06,Not Sure,Not Sure,Not Sure
BBTC.NS,Bombay Burmah Trading Corporation Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,24.93,2.63,-0.04,-3.86,-19.09,1496.6,Stage 4,Stage 4,Stage 4
TVSSCS.NS,TVS Supply Chain Solutions Limited,Services,Unknown,False,Cash,Stage 2,watchlist,49.7,2.62,0.35,3.9,19.61,136.62,Stage 2,Stage 2,Stage 2
COHANCE.NS,Cohance Lifesciences Ltd.,Healthcare,Unknown,False,Cash,Stage 4,watchlist,26.38,2.61,-5.04,-6.56,-18.24,428.0,Stage 4,Stage 4,Stage 4
SWIGGY.NS,Swiggy Ltd.,Consumer Services,Unknown,True,F&O,Stage 4,watchlist,26.32,2.61,-4.64,7.16,-33.97,257.98,Stage 4,Stage 4,Stage 4
PCBL.NS,PCBL LIMITED,Chemicals,Unknown,False,Cash,Stage 2,watchlist,59.69,2.6,0.18,2.76,10.09,326.15,Stage 2,Stage 2,Stage 2
SPLPETRO.NS,Supreme Petrochem Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,47.82,2.6,7.88,3.89,19.64,760.9,Stage 2,Stage 2,Stage 2
EPL.NS,EPL Limited,Capital Goods,Unknown,False,Cash,Stage 2,building_setup,71.35,2.57,-0.29,4.29,10.57,239.06,Stage 2,Stage 2,Stage 2
PIDILITIND.NS,Pidilite Industries Limited,Chemicals,Unknown,True,F&O,Stage 2,watchlist,50.51,2.57,3.65,1.62,10.45,1611.3,Stage 2,Stage 2,Stage 2
JUBLINGREA.NS,Jubilant Ingrevia Limited,Chemicals,Unknown,False,Cash,Not Sure,watchlist,42.35,2.56,1.32,20.1,6.0,744.1,Not Sure,Not Sure,Not Sure
UTIAMC.NS,UTI Asset Management Company Limited,Financial Services,Unknown,False,Cash,Stage 4,watchlist,26.99,2.56,-2.78,0.26,-15.66,904.0,Stage 4,Stage 4,Stage 4
BECTORFOOD.NS,Mrs. Bectors Food Specialities Limited,Fast Moving Consumer Goods,Unknown,False,Cash,Stage 4,watchlist,28.92,2.55,0.86,16.0,-14.06,211.89,Stage 4,Stage 4,Stage 4
NAVINFLUOR.NS,Navin Fluorine International Limited,Chemicals,Unknown,False,Cash,Stage 2,watchlist,48.61,2.54,-1.91,1.34,30.14,7711.0,Stage 2,Stage 2,Stage 2
CGCL.NS,Capri Global Capital Limited,Financial Services,Unknown,False,Cash,Stage 2,watchlist,31.22,2.54,-2.3,12.34,31.75,244.27,Stage 2,Stage 2,Stage 2
TARIL.NS,Transformers And Rectifiers (India) Ltd.,Capital Goods,Unknown,False,Cash,Stage 4,watchlist,23.27,2.54,-9.32,-9.55,-1.75,302.5,Stage 4,Stage 4,Stage 4
TDPOWERSYS.NS,TD Power Systems Limited,Capital Goods,Unknown,False,Cash,Stage 2 Failed,watchlist,9.94,2.51,0.04,-9.05,69.42,1141.5,Stage 2 Failed,Stage 2 Failed,Stage 2 Failed
FIRSTCRY.NS,Brainbees Solutions Ltd.,Consumer Services,Unknown,False,Cash,Stage 4,watchlist,22.33,2.5,1.27,-4.24,-25.62,213.51,Stage 4,Stage 4,Stage 4
